rank,contractor,total_cost,num_projects,avg_delay,total_savings,reliability_index,risk_flag
532,GRELIPS CONSTRUCTION & DEVELOPMENT / 3RB CONSTRUCTION & SUPPLY,48909052.85,1,179.0,58.85999999940395,50.95890410958904,Critical
533,TWINCARE BUILDERS INC. / 3RB CONSTRUCTION & SUPPLY,49479552.03,1,179.0,18772.25,50.95890410958904,Critical
534,NEN BUILDERS AND DEVELOPMENT SERVICES CORPORATION,57898265.04,1,179.0,1734.960000000894,50.95890410958904,Critical
535,REPOLMAN CONSTRUCTION CORP. (FORMERLY: REPOLMAN CONSTRUCTION) / STARDON CONSTRUCTION AND TRADING,37228187.0,1,179.0,1971813.0,50.95890410958904,Critical
536,DAVHEZ TRADING & CONSTRUCTION,18619999.97,1,179.0,980000.0,50.95890410958904,Critical
537,SPIDERONE CONSTRUCTION COMPANY LTD. / EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),67535048.42,1,179.0,1059531.049999997,50.95890410958904,Critical
538,ALPIZ CONSTRUCTION & DEVELOPMENT CORPORATION / D.R. ROBLES CONSTRUCTION,72349038.58,1,179.0,25534.239999994636,50.95890410958904,Critical
539,GJE BUILDERS CORPORATION (FORMERLY: GJE BUILDERS),86421300.15,3,179.33333333333334,1778699.8499999978,50.8675799086758,Critical
540,JEICCA BUILDERS,38340000.0,2,179.5,0.0,50.82191780821918,Critical
541,"VERZONTAL INFRASTRUCTURE CORPORATION (FORMERLY: VERZONTAL BUILDERS, INC.)",97772190.03,2,179.5,133.50999999791384,50.82191780821918,Critical
542,VSP STRUCTURE VENTURES CORP. (FORMERLY: VIRLO CONSTRUCTION),307665493.84999996,6,179.83333333333334,287251.15000000224,50.730593607305934,Critical
543,P.C. PANOPIO CONSTRUCTION AND TRADING,14028306.54,1,180.0,671383.8900000006,50.68493150684932,Critical
544,YES CONSTRUCTION,21554132.84,2,180.0,125867.16000000015,50.68493150684932,Critical
545,DELOUKRIS BUILDERS,9800000.0,1,180.0,0.0,50.68493150684932,Critical
546,EL KAPITAN CONSTRUCTION SERVICES,127140522.96999998,7,180.0,927591.7800000058,50.68493150684932,Critical
547,DJCM CONSTRUCTION CORPORATION (FORMERLY: DJCM CONSTRUCTION),399448581.21999997,9,180.0,2400096.129999997,50.68493150684932,Critical
548,ADAD ENGINEERING SERVICES & SUPPLY,73500000.0,3,180.66666666666666,99982.47000000067,50.50228310502283,Critical
549,NDA BUILDERS AND DEVELOPERS / REVERE CONSTRUCTION & SUPPLY CORPORATION (FORMERLY,96499284.5,1,181.0,715.5,50.410958904109584,Critical
550,MRRM TRADING & CONSTRUCTION / GDL CONSTRUCTION,95816134.78,2,181.0,713081.6599999964,50.410958904109584,Critical
551,CHUCON BUILDERS CORPORATION (FORMERLY: CHU CONSTRUCTION) / MILES CONSTRUCTION AND ENTERPRISES,48965004.89,1,181.0,34995.109999999404,50.410958904109584,Critical
552,JB DANTE BUILDERS & SUPPLY,6860000.0,1,181.0,0.0,50.410958904109584,Critical
553,RAM BUILDERS,102787809.72,4,181.25,112190.2799999984,50.34246575342466,Critical
554,MORNING STEEL CONSTRUCTION,68600000.0,3,181.66666666666666,0.0,50.22831050228311,Critical
555,UBS UNITED BUILDERS AND SUPPLY INC.,77628429.50999999,3,181.66666666666666,1574190.490000002,50.22831050228311,Critical
556,KRB CONSTRUCTION,9898634.44,1,182.0,1341.460000000894,50.13698630136986,Critical
557,M SQUARE H CONSTRUCTION & SUPPLY,22672048.91,1,182.0,24406.289999999106,50.13698630136986,Critical
558,OLSIM CONSTRUCTION,24500000.0,1,182.0,0.0,50.13698630136986,Critical
559,DATZLAV CONSTRUCTION,97116938.85999998,5,182.2,983061.1400000025,50.08219178082192,Critical
560,R N V CONSTRUCTION,167564550.4,4,182.75,15448.269999999553,49.93150684931506,Critical
561,HKP CONSTRUCTION AND SUPPLY,20334927.38,1,183.0,0.0,49.863013698630134,Critical
562,ED1SON DEVELOPMENT & CONSTRUCTION INC. / BDA JR CONSTRUCTION / INFINITI CONSTRUCTION AND DEVELOPMENT CORPORATION,48562891.32,2,183.0,244779.19999999925,49.863013698630134,Critical
563,MEGAPOLITAN BUILDERS AND CONSTRUCTION SUPPLY / TMT CONSTRUCTION,48999946.32,1,183.0,2.6599999964237213,49.863013698630134,Critical
564,CELJEM CONSTRUCTION & DEVELOPMENT CORP.,4935000.0,1,183.0,15000.0,49.863013698630134,Critical
565,WIZARD CONCRETE SOLUTIONS AND CONSTRUCTION CORPORATION (FORMERLY: WIZARD TRADING & CONSTRUCTION) / ADROIT EJD CONSTRUCTION CORP. (FORMERLY: ADROIT CONSTRUCTION),48996854.09,1,183.0,3145.9099999964237,49.863013698630134,Critical
566,PLD CONSTRUCTION AND DEVELOPMENT INC. (FORMERLY: PLD CONSTRUCTION),53939949.55,2,183.5,10050.450000000186,49.726027397260275,Critical
567,D.A. CADELIÑA CONSTRUCTION / GACUTAN CONSTRUCTION INC. (FORMERLY: GACUTAN CONSTRUCTION),212549125.16,4,183.5,2779249.770000007,49.726027397260275,Critical
568,C.F. TRINIDAD CONSTRUCTION AND SUPPLIES CORP. (FOR,164154520.54,4,183.5,5770479.459999997,49.726027397260275,Critical
569,"CHL CONSTRUCTION & DEVELOPMENT ENTERPRISES, INC.",48998762.8,1,184.0,1237.2000000029802,49.58904109589041,Critical
570,DINAH RBS CONSTRUCTION AND SUPPLY INCORPORATED (FORMERLY: DINAH JANE CONSTRUCTION AND SUPPLY) / JUGA BUILDERS & CONSTRUCTION SUPPLY,24364998.06,1,184.0,135001.94000000134,49.58904109589041,Critical
571,AAAL CONSTRUCTION,19600000.0,1,184.0,0.0,49.58904109589041,Critical
572,KEJAMARENIK CONSTRUCTION & CONSTRUCTION SUPPLIES / R.M.A.J. CONSTRUCTION,45077987.54,1,184.0,2012.460000000894,49.58904109589041,Critical
573,FLAVIE CIVIL ENGINEERING CONSTRUCTION,71747995.37,3,184.0,680864.629999999,49.58904109589041,Critical
574,DALCON CONSTRUCTION,348330401.52,9,184.77777777777777,1598.4799999967217,49.37595129375951,Critical
575,MS2 BUILDER AND SUPPLIES INC.,29398959.54,1,185.0,1040.460000000894,49.31506849315068,Critical
576,NFH CONSTRUCTION & SUPPLY / SHLA CONSTRUCTION AND SUPPLY,217123779.12,3,185.0,203.84000000357628,49.31506849315068,Critical
577,BENRAM CONSTRUCTION / ALLROCK CONSTRUCTION,39189522.49,1,185.0,10477.509999997914,49.31506849315068,Critical
578,REYDAN BUILDERS / PASE CONSTRUCTION,48999530.71,1,185.0,469.28999999910593,49.31506849315068,Critical
579,CLIFF CONSTRUCTION & AGGREGATES,48265066.81,2,185.5,734933.1900000013,49.178082191780824,Critical
580,SEJ CONSTRUCTION & AGGREGATES,24113608.31,1,186.0,386391.69000000134,49.04109589041096,Critical
581,ETVR TRADING & CONSTRUCTION,86696739.0,2,186.0,903261.0,49.04109589041096,Critical
582,VANNIE CONSTRUCTION AND SUPPLY (FORMERLY: VANNIE,8774648.72,1,186.0,1024473.1899999995,49.04109589041096,Critical
583,PHIL ASIA RESOURCES & DEVELOPMENT CORP. / WTG CONSTRUCTION & DEVELOPMENT CORPORATION,104069140.78999999,2,186.0,110379.2100000009,49.04109589041096,Critical
584,JANUARY BUILDERS,180450000.0,4,186.5,25000.0,48.9041095890411,Critical
585,"INFRA BUILDERS AND SELLERS, PHILIPPINES",270774357.82,4,186.75,1499340.250000015,48.83561643835617,Critical
586,RUCS KONSULT & CONSTRUCTION SERVICES / SALMEGA BUILDERS,51144998.16,1,187.0,1.8400000035762787,48.76712328767123,Critical
587,MRJR CONSTRUCTION & TRADING,28900811.270000003,3,187.33333333333334,499108.5799999982,48.67579908675799,Critical
588,JSAM CONSTRUCTION,4801978.98,1,188.0,148021.01999999955,48.49315068493151,Critical
589,DAVAO CONCRETE PRODUCTS CONSTRUCTION AND TRADING CORPORATION (FORMERLY: DAVAO CONCRETE PRODUCTS),31065458.31,1,188.0,541.6900000013411,48.49315068493151,Critical
590,MRRM TRADING & CONSTRUCTION / KPSL GENERAL CONTRACTOR INC.,94085449.7,1,188.0,2049.780000001192,48.49315068493151,Critical
591,ALFREGO BUILDERS & SUPPLY,95343929.72,2,188.0,2656070.280000001,48.49315068493151,Critical
592,R.A. MATIAS CONSTRUCTION AND DEVELOPERS INC. (FORMERLY : R.A. MATIAS CONSTRUCTION AND DEVELOPERS),215960460.04,6,188.33333333333334,4539539.959999997,48.401826484018265,Critical
593,KENBE CONSTRUCTION & SUPPLY,41376978.26,5,188.8,4006.839999999851,48.273972602739725,Critical
594,DT&C CONSTRUCTION,29398308.21,1,189.0,0.0,48.21917808219178,Critical
595,3N CONSTRUCTION & SUPPLY,9785651.71,1,189.0,14348.289999999106,48.21917808219178,Critical
596,JAM-C BUILDERS,28905929.36,2,189.0,694070.6399999987,48.21917808219178,Critical
597,SALTAN RIVER CORPORATION,10531236.4,3,189.0,248763.59999999963,48.21917808219178,Critical
598,JWU CONSTRUCTION AND SUPPLY / MAR-DEB CONSTRUCTION & DEVELOPMENT CORP. (FORMERLY: MAR-DEB CONSTRUCTION & DEVELOPMENT),96448972.94,1,189.0,51027.060000002384,48.21917808219178,Critical
599,C N E CONSTRUCTION / ONE MYRNA CONSTRUCTION AND SUPPLY,48925057.49,1,189.0,74942.50999999791,48.21917808219178,Critical
600,"AGONG BUILDERS AND CONSTRUCTION SUPPLY, INC. / GENESIS88 CONSTRUCTION INC.",198000000.0,2,189.5,0.0,48.082191780821915,Critical
601,KAEE CONSTRUCTION SERVICES,25136273.450000003,2,189.5,402673.22999999765,48.082191780821915,Critical
602,APRIL ROSE ENT. & BUILDERS,37243853.46,1,190.0,9794146.530000001,47.945205479452056,Critical
603,P.S. AQUINO CONSTRUCTION / NIÑAS CONSTRUCTION CORP. (FORMERLY: NINA'S CONSTRUCTION AND SUPPLIES),48816551.04,1,190.0,183448.9600000009,47.945205479452056,Critical
604,FORDEX CONSTRUCTION CORPORATION,29144588.13,2,190.0,555411.870000001,47.945205479452056,Critical
605,UPLAND CONSTRUCTION AND ENGINEERING SERVICES,96689539.28,3,190.0,260460.7199999988,47.945205479452056,Critical
606,R.D. TALENS CONSTRUCTION AND TRADING / I.F. CLEMENTE CONSTRUCTION CORPORATION,72374590.56,1,190.0,143.82999999821186,47.945205479452056,Critical
607,M.C.J. VALENZUELA CONSTRUCTION ENTERPRISES,659394990.88,22,173.45454545454547,2672276.5799999908,47.932752179327515,Critical
608,DRAGON TWELVE BUILDERS & CONSTRUCTION SUPPLY,1173950626.52,27,190.1851851851852,2201502.8599999966,47.89446981227803,Critical
609,NES-SAN BUILDERS,156380375.26999998,6,190.33333333333334,4168481.8500000006,47.853881278538815,Critical
610,SISAM CONSTRUCTION & SUPPLIES,193074693.54999998,4,190.75,1725306.4499999993,47.73972602739725,Critical
611,PALMARES CONSTRUCTION & GENERAL MERCHANDISE CORP. (FORMERLY: PALMARES GENERAL MERCHANDISE),126916145.83,3,191.0,5371823.07,47.67123287671233,Critical
612,TRI-LINE BUILDERS,9650000.0,1,191.0,0.0,47.67123287671233,Critical
613,TRIBAL MOVERS CONSTRUCTION,9789992.93,1,191.0,10007.070000000298,47.67123287671233,Critical
614,TBB CONSTRUCTION CORP.,107679016.52,6,191.0,1198685.929999994,47.67123287671233,Critical
615,DJL ROBLES BUILDERS,29500000.0,2,192.0,0.0,47.397260273972606,Critical
616,KIRSKAT VENTURE,4202711.02,1,192.0,747288.9800000004,47.397260273972606,Critical
617,D.B. BARAQUIEL CONSTRUCTION,28666092.37,1,192.0,733861.4299999997,47.397260273972606,Critical
618,JOZEN BUILDERS AND CONSTRUCTION SUPPLY CORPORATION / EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),211334996.32,1,192.0,3.6800000071525574,47.397260273972606,Critical
619,IOS CONSTRUCTION SERVICES,68600000.0,3,192.33333333333334,0.0,47.305936073059364,Critical
620,CHIARA2300 INCORPORATED / EJR BUILDERS & CONSTRUCTION SUPPLY,197246000.0,3,192.33333333333334,0.0,47.305936073059364,Critical
621,JOHNCB CONSTRUCTION & SUPPLIES,48005671.510000005,2,192.5,3906.070000000298,47.26027397260274,Critical
622,"J.F. GABOTERO, INC.",55112330.5,3,192.66666666666666,3312857.5,47.214611872146115,Critical
623,R.D. POLICARPIO & COMPANY INC.,289183178.35,4,192.75,7452.820000000298,47.1917808219178,Critical
624,JALENZ CONSTRUCTION & SUPPLY,9800000.0,1,193.0,0.0,47.12328767123287,Critical
625,CELSO C. FERRER CONSTRUCTION CORP.,148450389.08,4,193.0,1666895.3999999948,47.12328767123287,Critical
626,GEORAVIN CONSTRUCTION & SUPPLIES / ALCEL CONSTRUCTION,34649388.88,1,193.0,611.1199999973178,47.12328767123287,Critical
627,BOMEL CONSTRUCTION,40192000.0,3,193.0,0.0,47.12328767123287,Critical
628,N.B. SALBO CONSTRUCTION,24272381.65,1,194.0,5127618.3500000015,46.84931506849315,Critical
629,MOTIONTRADE DEVELOPMENT CORPORATION / OMNICON BUILDERS,98998997.47,1,194.0,946.7600000053644,46.84931506849315,Critical
630,WNR CONSTRUCTION AND TRADING,50884432.7,2,194.0,64723.57999999821,46.84931506849315,Critical
631,AR ADLAWAN CONSTRUCTION,202774496.95,3,194.0,20210.109999999404,46.84931506849315,Critical
632,NGS CONSTRUCTION SUPPLY,29400000.0,1,194.0,0.0,46.84931506849315,Critical
633,J.H.R. ENTERPRISES,341698618.32000005,7,194.14285714285714,9110801.02,46.81017612524462,Critical
634,JEJAN CONSTRUCTION AND SUPPLY(FOR. JEJAN CONSTRUCT / STEVEN CONSTRUCTION & SUPPLY,72271706.58,1,195.0,946.6700000017881,46.57534246575342,Critical
635,NIDA BUILDER'S & SUPPLIES,48988080.370000005,3,195.0,8193.629999998957,46.57534246575342,Critical
636,CURVE-LINE CONSTRUCTION,4563124.44,1,195.0,386875.5599999996,46.57534246575342,Critical
637,AMB ENTERPRISES,9787125.0,1,195.0,12875.0,46.57534246575342,Critical
638,RUSMEN BUILDERS & DEVELOPMENT CORPORATION (FORMERL,42843880.0,2,195.0,416120.0,46.57534246575342,Critical
639,ROIM BUILDERS & CONSTRUCTION SUPPLY,48510346.88,1,195.0,489653.1199999973,46.57534246575342,Critical
640,ARDA CONSTRUCTION AND SUPPLY,9800000.0,1,195.0,0.0,46.57534246575342,Critical
641,"AGONG BUILDERS AND CONSTRUCTION SUPPLY, INC.",118828686.69,9,195.33333333333334,1012.9100000010803,46.484018264840174,Critical
642,F.F. GALANG CONSTRUCTION,9210462.27,2,195.5,689537.7299999995,46.43835616438356,Critical
643,FIVE TRAVELLERS CONSTRUCTION INC.,66769128.0,2,195.5,850872.0,46.43835616438356,Critical
644,ECBJ EASTCOAST CONSTRUCTION / MAC BUILDERS CORP. (FORMERLY: MAC BUILDERS DEVELOPMENT CORPORATION),96499999.58,1,196.0,0.42000000178813934,46.3013698630137,Critical
645,"KMCM BUILDERS AND DEVELOPMENT CORPORATION / GICAR CONSTRUCTION, INC.",288716546.20000005,3,196.0,156203.79999998212,46.3013698630137,Critical
646,RT BUILDERS,143989889.67,3,196.66666666666666,70110.32999999821,46.11872146118722,Critical
647,A.J. LAVA BUILDERS CORP. (FORMERLY: A.J. LAVA BUIL / R.O. BUILDERS & DEVELOPMENT CORPORATION,44100000.0,1,197.0,0.0,46.02739726027397,Critical
648,ZDA CONSTRUCTION AND ENTERPRISES,4900433.19,1,197.0,49566.80999999959,46.02739726027397,Critical
649,DQT BUILDERS AND SUPPLY,29395023.19,1,197.0,4976.809999998659,46.02739726027397,Critical
650,ABRIGHT BUILDERS CORPORATION,48695260.300000004,3,197.66666666666666,354739.69999999925,45.844748858447495,Critical
651,BET CONSTRUCTION & SUPPLY / 2-R CONSTRUCTION SUPPLY,48999994.57,1,198.0,5.429999999701977,45.75342465753425,Critical
652,DBR CONSTRUCTION CORPORATION (FORMERLY: D.B. RAVELO CONSTRUCTION & SUPPLY) / RELY CONSTRUCTION & SUPPLY INC.(FORMERLY: RELY CONSTRUCTION AND SUPPLY),183348867.67000002,2,198.0,1089.3799999952316,45.75342465753425,Critical
653,YUNAKIM CONSTRUCTION,9788631.81,1,198.0,11368.189999999478,45.75342465753425,Critical
654,J.C. ALBASON BUILDERS AND SUPPLY,18619962.5,1,198.0,980037.5,45.75342465753425,Critical
655,VM BUILDERS CONSTRUCTION CORPORATION,73571104.28,4,198.25,178142.16000000015,45.68493150684931,Critical
656,NUMERICAL GATE CONSTRUCTION & SUPPLY CORPORATION,241767065.76,4,198.5,1543.8899999782443,45.61643835616438,Critical
657,KCS CONSTRUCTION & SUPPLY,193047471.19,4,198.5,2952528.8100000024,45.61643835616438,Critical
658,"R-II BUILDERS, INC.",162843012.21,3,198.66666666666666,16356987.789999992,45.57077625570777,Critical
659,2-R CONSTRUCTION SUPPLY,129951736.1,7,198.71428571428572,1508263.8999999985,45.55772994129158,Critical
660,NEXT GENERATION CONSTRUCTION AND SUPPLY CORPORATION,546379698.49,9,158.22222222222223,257725.17999999225,45.540334855403344,Critical
661,"RISM BUILDERS AND CONSTRUCTION SERVICES, INC. (FORMERLY RISM DESIGNER'S & GEN. MDSE. & ENG'G.)",24500000.0,1,199.0,0.0,45.47945205479452,Critical
662,LLEB CONSTRUCTION AND TRADING,4802002.04,1,199.0,147997.95999999996,45.47945205479452,Critical
663,BALLESTEROS CONSTRUCTION AND SUPPLY / J.G. GARCIA CONSTRUCTION & SUPPLY (FOR: J.G. GARCIA CONST.),48762586.97,1,199.0,237413.0300000012,45.47945205479452,Critical
664,11-16 CONSTRUCTION / HAWK KEY CONSTRUCTION AND GENERAL MERCHANDISE CORPORATION,237056218.27999997,3,199.0,10484811.840000004,45.47945205479452,Critical
665,HIGH ROCK CONSTRUCTION AND SUPPLIES INCORPORATED / JHI CONSTRUCTION & SUPPLY,47569136.59,1,199.0,1430863.4099999964,45.47945205479452,Critical
666,ALPHA RYDER CONSTRUCTION & SUPPLIES,362835678.5,7,199.14285714285714,3473421.3999999985,45.44031311154599,Critical
667,M.P. TABERAO CONSTRUCTION SERVICES AND SUPPLIES,53900000.0,2,199.5,0.0,45.342465753424655,Critical
668,OCP CONSTRUCTION,87062977.58,4,199.75,307022.4199999999,45.27397260273973,Critical
669,F-DEY CONSTRUCTION AND TRADING / JERRY R. SANTIAGO CONSTRUCTION CORP. (FORMERLY: JERRY SANTIAGO CONSTRUCTION),72374903.94,1,200.0,69.4699999988079,45.205479452054796,Critical
670,MIGHTY HOK SUMMIT CONSTRUCTION & DEVELOPMENT CORP.,87884440.0,5,200.6,0.0,45.041095890410965,Critical
671,ADAD ENGINEERING SERVICES & SUPPLY / R.T.Y. CONSTRUCTION,92839755.0,1,201.0,0.0,44.93150684931507,Critical
672,FORTHRIGHT CONSTRUCTION,34024966.41,2,201.0,33.399999998509884,44.93150684931507,Critical
673,"GOLDSTAR MARKETING & CONSTRUCTION SERVICES, INC.",48260080.73,2,201.0,739919.2700000033,44.93150684931507,Critical
674,RS RODRIGUEZ CONSTRUCTION & SUPPLIES / JHI CONSTRUCTION & SUPPLY,146879247.29,3,201.0,120752.7100000009,44.93150684931507,Critical
675,G.F. ROVERO MERCHANDISING,151921103.47,8,201.375,426896.52999999747,44.82876712328767,Critical
676,JASMIG CONSTRUCTION CORPORATION (FORMERLY: JASMIG CONSTRUCTION SUPPLY),37270400.0,2,201.5,999600.0,44.794520547945204,Critical
677,DINGO BUILDERS AND SUPPLY,4899450.44,1,202.0,549.5599999995902,44.657534246575345,Critical
678,"REDSON CONSTRUCTION AND SUPPLIES, INC. (FORMERLY: REDSON CONSTRUCTION AND SUPPLIES)",262457789.3,7,202.71428571428572,12083.840000003576,44.46183953033268,Critical
679,PRECIOUS CONSTRUCTION / MM SENAR CONSTRUCTION AND SUPPLY,96500000.0,1,203.0,0.0,44.38356164383561,Critical
680,BLUE MOUNTAIN BUILDERS & GENERAL MDSE.(FOR. BLUE M,162119497.47,2,203.0,2.1600000113248825,44.38356164383561,Critical
681,ALPHA & OMEGA GEN. CONTRACTOR & DEVELOPMENT CORP. / LAP GLOBAL CONSTRUCTION CORPORATION(FORMERLY LAP GLOBAL CONSTRUCTION),96476890.4,1,203.0,22350.359999999404,44.38356164383561,Critical
682,GOLDEN ROADRUNNER INTERNATIONAL CORP.,68203570.06,6,203.16666666666666,646429.9399999976,44.337899543379,Critical
683,1C4M BUILDERS INC. / GREAT PACIFIC BUILDERS AND GEN. CONTRACTOR INC.,97999160.8,2,203.5,839.2000000029802,44.24657534246575,Critical
684,AIMEK CONSTRUCTION AND SUPPLY,19299981.53,1,204.0,18.469999998807907,44.10958904109589,Critical
685,POWER K CONSTRUCTION SUPPLY & SERVICES,241998937.99,4,204.25,1062.0100000016391,44.041095890410965,Critical
686,BTCJR CONSTRUCTION AND ENGINEERING SERVICES,53846940.980000004,2,204.5,53059.01999999955,43.97260273972603,Critical
687,NICLEDON CONSTRUCTION / GRACE CONSTRUCTION CORPORATION,154366658.99,2,205.0,27207.159999996424,43.83561643835616,Critical
688,CONTE BUILDERS & CONSTRUCTION SUPPLY,56878848.76,3,205.0,2121117.170000002,43.83561643835616,Critical
689,RNN CONSTRUCTION CORPORATION (FORMERLY RNN CONSTRU / AKN CONSTRUCTION CORPORATION,107516056.06,2,205.0,55419.359999999404,43.83561643835616,Critical
690,M.T. MALIUANAG CONSTRUCTION SERVICES,443682064.0,6,205.16666666666666,1117935.9999999963,43.78995433789955,Critical
691,A.P.B. CONSTRUCTION,156354364.97,3,206.0,1425407.3000000007,43.56164383561644,Critical
692,A2C ENTERPRISES INC. (FORMERLY: M.G. CORPIN CONSTRUCTION),24444842.56,1,206.0,55157.44000000134,43.56164383561644,Critical
693,ILFREO CONSTRUCTION CORP. (FORMERLY:ILFREO CONSTRUCTION & TRADING CORP.),5048995.64,1,206.0,4.360000000335276,43.56164383561644,Critical
694,M.R. VARGAS CONSTRUCTION CORPORATION (FORMERLY: M.R. VARGAS CONSTRUCTION),155934909.05,4,206.0,1028690.9499999955,43.56164383561644,Critical
695,DJY CONSTRUCTION / BEGAL DESIGN & CONSTRUCTION,61740700.0,2,206.5,957400.7400000021,43.42465753424658,Critical
696,"LUG KONSTRACT, INC. (FORMERLY: LUG KONSTRACT)",24629478.060000002,2,206.5,70515.5399999991,43.42465753424658,Critical
697,A.C. SOLIVEN CONSTRUCTION & GENERAL MERCHANDISE,1560115465.0700004,30,182.43333333333334,24568354.959999993,43.35159817351598,Critical
698,ROCKWELL BUILDERS,9125516.17,2,207.0,674483.8300000001,43.28767123287671,Critical
699,TSQUARE CONSTRUCTION CORPORATION (FORMERLY:T-SQUARE BUILDERS),51089346.18,1,207.0,55653.8200000003,43.28767123287671,Critical
700,INFINITUM FORTUNE,27996855.81,1,207.0,953066.1900000013,43.28767123287671,Critical
701,H-ROYAL CONSTRUCTION,9652199.8,1,207.0,147800.19999999925,43.28767123287671,Critical
702,LTDL BUILDERS,45326465.0,2,207.5,733535.0,43.150684931506845,Critical
703,C.L. MORALES CONSTRUCTION AND TRADING,105900022.69,4,207.75,1310927.2399999974,43.08219178082192,Critical
704,SONBLESSED CONSTRUCTION AND SUPPLY,29111705.39,5,207.8,1268294.6100000003,43.06849315068493,Critical
705,EMR BUILDERS AND DEVELOPMENT CORPORATION (FORMERLY: EMR BUILDERS),48015139.31,2,208.0,984857.6100000031,43.013698630136986,Critical
706,JAI BUILDERS CORPORATION ( FORMERLY JAI BUILDERS AND SUPPLY),34349606.83,2,208.5,393.16999999806285,42.87671232876712,Critical
707,RL EARTH HAULING & EQUIPMENT SERVICES INC.,19599984.54,1,209.0,15.46000000089407,42.73972602739726,Critical
708,TRIPLE EAGLE CONSTRUCTION AND TRADING,18607381.02,1,209.0,576818.9800000004,42.73972602739726,Critical
709,R.E. ORLINA CONSTRUCTION CORPORATION,9800000.0,1,209.0,0.0,42.73972602739726,Critical
710,MCGABRIEL CONSTRUCTION,9768821.29,1,209.0,31178.710000000894,42.73972602739726,Critical
711,ARROW CONSTRUCTION / PENTAGON INDUSTRIAL DEVELOPMENT & CONSTRUCTION CO.,96493125.05,1,209.0,5394.0400000065565,42.73972602739726,Critical
712,REX E. MORALES CONSTRUCTION,57696132.04,1,209.0,203867.9600000009,42.73972602739726,Critical
713,SYMS CONSTRUCTION TRADING,39346547.31,2,209.0,2938.080000001937,42.73972602739726,Critical
714,ALPIZ CONSTRUCTION & DEVELOPMENT CORPORATION,91124180.47,2,209.0,842554.099999994,42.73972602739726,Critical
715,T. SOLOMON CONSTRUCTION AND DEVELOPMENT CORPORATIO,29400000.0,1,209.0,0.0,42.73972602739726,Critical
716,VERDAX BUILDERS,14259000.0,1,209.0,441000.0,42.73972602739726,Critical
717,"R26 CONSTRUCTION, INC.",19562161.77,1,209.0,237838.23000000045,42.73972602739726,Critical
718,RMH CONSTRUCTION & SUPPLY,14404521.0,1,209.0,445479.0,42.73972602739726,Critical
719,RJIR ENTERPRISES CORPORATION / RED AXE BUILDERS & SUPPLY,96299800.62,1,209.0,200199.37999999523,42.73972602739726,Critical
720,AMP 723 CONSTRUCTION CORPORATION (FORMERLY: A.M.P. CONSTRUCTION),1348166602.23,19,209.05263157894737,1363397.7699999958,42.72530641672675,Critical
721,R.O. BUILDERS & DEVELOPMENT CORPORATION,146999979.03,3,209.33333333333334,20.969999998807907,42.64840182648402,Critical
722,RADIANCE TRADERS & BUILDERS,55382254.32,5,209.4,1677745.6800000006,42.63013698630137,Critical
723,ON POINT CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY:ON POINT CONSTRUCTION),107926940.86,3,210.0,73059.1400000006,42.465753424657535,Critical
724,STONELINE CONSTRUCTION (FORMERLY: ABUBAKAR ENGINEERING EXPONENT),21591512.98,1,210.0,2532818.509999998,42.465753424657535,Critical
725,ALPHIN TRADING & CONSTRUCTION,4839885.37,1,210.0,110114.62999999989,42.465753424657535,Critical
726,RDJM CONSTRUCTION AND SUPPLY,29398519.57,1,210.0,1480.429999999702,42.465753424657535,Critical
727,DANYSONS CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY: DANYSONS CONSTRUCTION) / JWU CONSTRUCTION AND SUPPLY,167140463.16,3,210.33333333333334,57391.840000003576,42.37442922374429,Critical
728,KYLA CONSTRUCTION SUPPLY,51793260.12,3,210.66666666666666,196739.8800000036,42.28310502283106,Critical
729,SWIFT DEVELOPMENT AND SUPPLIES CORP.,4095167.51,1,211.0,779296.4900000002,42.19178082191781,Critical
730,N. SALES CONSTRUCTION,4205703.56,1,211.0,744296.4400000004,42.19178082191781,Critical
731,SOPHIA GEU CONSTRUCTION AND SUPPLY CORPORATION (FORMERLY:SOPHIA CONSTRUCTION AND SUPPLY) / ALPXR CONST. & BLDRS. CORP,67360598.33,1,211.0,100000.90999999642,42.19178082191781,Critical
732,JCML BUILDERS,8173647.31,1,211.0,1726352.6900000004,42.19178082191781,Critical
733,ERRA CONSTRUCTION AND DEVELOPMENT INC. (FORMERLY ERRA CONSTRUCTION) / ROIM BUILDERS & CONSTRUCTION SUPPLY,96499998.2,1,211.0,1.7999999970197678,42.19178082191781,Critical
734,HELM CONSTRUCTION & SUPPLIES / W.GO CONSTRUCTION AND SUPPLY,19600000.0,1,211.0,0.0,42.19178082191781,Critical
735,"HONY TRADING & CONSTRUCTION / B. BERNARDO CONST., INC.",89794000.76,1,211.0,4775210.629999995,42.19178082191781,Critical
736,MG SAMIDAN CONSTRUCTION / GELLE CONSTRUCTION SERVICES,96500000.0,1,211.0,0.0,42.19178082191781,Critical
737,AFG CONSTRUCTION CORPORATION,14167354.14,2,211.5,582620.7700000005,42.054794520547944,Critical
